Date,qqq_return,predicted_volatility,leverage,strategy_return
2025-05-12,0.04074006991622503,0.22895034571882233,0.7174250902154055,0.029227948335029667
2025-05-13,0.015240932884439395,0.2289552570793845,0.7683185867244808,0.011709892014135142
2025-05-14,0.005992969103806534,0.23109740237694804,0.8271545527180368,0.004957111678512108
2025-05-15,0.0010989800579628284,0.21144598324701044,0.87345280452743,0.0009599072137473501
2025-05-16,0.004352428847797629,0.20626442830293606,0.9295150105532971,0.004045647946393088
2025-05-19,0.0009586850650689094,0.19835678988951297,0.9808825402015112,0.0009403574418780429
2025-05-20,-0.0033331886626655205,0.1958207811279586,1.0316957404479736,-0.003438836545381495
2025-05-21,-0.013896654719940282,0.218537007654957,1.0762378921985885,-0.014956106384400095
2025-05-22,0.0018711763506669143,0.20712499088668684,1.094499652721819,0.0020480018659862183
2025-05-23,-0.009260645116130006,0.22275505892242836,1.1149543807009867,-0.010325196840346348
2025-05-27,0.02352526635706842,0.20423895061350833,1.116291578150106,0.0262610567081335
2025-05-28,-0.0044321003985886565,0.20773987211172076,1.1355674669721125,-0.005032949022991411
2025-05-29,0.0019659050653026977,0.20866450672732187,1.1479057642454196,0.002256673756420235
2025-05-30,-0.0015773140739706593,0.20331076992359046,1.1570311650653418,-0.0018250015406802325
2025-06-02,0.007898319967412748,0.20168958618270483,1.1702336164031049,0.009242879538974274
2025-06-03,0.00781706284548167,0.19376955347420144,1.1828326949584116,0.009246277512180354
2025-06-04,0.0027878856048202394,0.19112714384699792,1.20235263640923,0.0033520216069629558
2025-06-05,-0.007527137172829379,0.1992057737573944,1.22156666639962,-0.009194899863745845
2025-06-06,0.009775430902711602,0.18639825545833655,1.2276424915928925,0.012000734349799029
2025-06-09,0.001471920486632916,0.18887369116333463,1.2482919057279465,0.001837386429339009
2025-06-10,0.00661390704457232,0.16546149112292288,1.2619908155204682,0.008346689944956392
2025-06-11,-0.003369585667848174,0.16485614542702715,1.2913808326234408,-0.004351418345341787
2025-06-12,0.0023479335359521958,0.17058590454485006,1.3323067987787807,0.003128167813029813
2025-06-13,-0.012554800119422671,0.19261484088357542,1.356530519916082,-0.017030969533442925
2025-06-16,0.013910089504562073,0.18367565096510424,1.3581681099375102,0.018892239971472668
2025-06-17,-0.009751350166173012,0.20315026579767254,1.358700261719353,-0.013249162022896329
2025-06-18,-0.00017012447169739708,0.19282908953864442,1.340953840449952,-0.00022812906367714378
2025-06-20,-0.0040831017227279665,0.19346149089302433,1.3328685758461054,-0.005442237978207204
2025-06-23,0.010282294601469122,0.19132235222166738,1.3254828054402097,0.013629004694718014
2025-06-24,0.015292076656950204,0.17371650264654262,1.3220668778428557,0.020217148041587772
2025-06-25,0.002556421065045944,0.16150480470628045,1.3374538461722936,0.003419095185881569
2025-06-26,0.00935032225667043,0.15955137108864292,1.3682250020781972,0.012793344689064711
2025-06-27,0.0034236158759575197,0.15787007446303178,1.4043465400042905,0.004807943109704701
2025-06-30,0.006477103548056196,0.16021580673448882,1.436934565607985,0.009307173973224067
